"","tconst","collabdens","collabcentr"
"41598","tt2820466","1","0"
"41599","tt2820496","0","0"
"41600","tt2820852","0","0"
"41601","tt2822024","0","0"
"41602","tt2823016","0","0"
"41603","tt2823218","0","0"
"41604","tt2823480","0","0"
"41605","tt2824920","1","0"
"41606","tt2825596","0","0"
"41607","tt2828996","0","0"
"41608","tt2829250","0","0"
"41609","tt2829500","0","0"
"41610","tt2833494","0","0"
"41611","tt2842418","0","0"
"41612","tt2843368","0","0"
"41613","tt2845342","0","0"
"41614","tt2847822","0","0"
"41615","tt2848746","0","0"
"41616","tt2849142","0","0"
"41617","tt2852480","1","0"
"41618","tt2857142","0","0"
"41619","tt2861210","0","0"
"41620","tt2861356","0","0"
"41621","tt2862034","0","0"
"41622","tt2862730","0","0"
"41623","tt2865008","0","0"
"41624","tt2865046","0","0"
"41625","tt2865120","0","0"
"41626","tt2865158","0","0"
"41627","tt2865184","0","0"
"41628","tt2865892","0","0"
"41629","tt2866056","0.428571428571429","0.489795918367347"
"41630","tt2866692","0","0"
"41631","tt2866708","0","0"
"41632","tt2869728","0.333333333333333","0.25"
"41633","tt2869898","0","0"
"41634","tt2870332","0","0"
"41635","tt2870668","0","0"
"41636","tt2870708","1","0"
"41637","tt2870756","0","0"
"41638","tt2871222","0","0"
"41639","tt2871728","0","0"
"41640","tt2871770","0","0"
"41641","tt2871776","0","0"
"41642","tt2871832","0","0"
"41643","tt2871886","0","0"
"41644","tt2872198","0","0"
"41645","tt2872462","0","0"
"41646","tt2872518","0","0"
"41647","tt2872542","0","0"
"41648","tt2872568","0","0"
"41649","tt2872608","0","0"
"41650","tt2872692","0.333333333333333","0.25"
"41651","tt2872696","0","0"
"41652","tt2872718","0.3","0.5625"
"41653","tt2872724","0","0"
"41654","tt2872732","0.333333333333333","0.25"
"41655","tt2872780","0","0"
"41656","tt2872838","1","0"
"41657","tt2872974","0","0"
"41658","tt2872978","0","0"
"41659","tt2872980","0","0"
"41660","tt2872992","0","0"
"41661","tt2873282","0","0"
"41662","tt2873686","0","0"
"41663","tt2873866","0","0"
"41664","tt2874334","0","0"
"41665","tt2875886","0","0"
"41666","tt2875894","0","0"
"41667","tt2877006","0","0"
"41668","tt2877180","0","0"
"41669","tt2878192","0","0"
"41670","tt2879032","0","0"
"41671","tt2879538","0","0"
"41672","tt2879552","0","0"
"41673","tt2879774","0","0"
"41674","tt2880202","0","0"
"41675","tt2880448","0","0"
"41676","tt2881462","0","0"
"41677","tt2881906","0","0"
"41678","tt2882854","0","0"
"41679","tt2883434","0","0"
"41680","tt2883512","0.2","0.375"
"41681","tt2884018","1","0"
"41682","tt2884286","0.166666666666667","0.222222222222222"
"41683","tt2884502","0","0"
"41684","tt2885652","0","0"
"41685","tt2885708","0","0"
"41686","tt2887006","0","0"
"41687","tt2887794","0","0"
"41688","tt2887814","0","0"
"41689","tt2887922","0","0"
"41690","tt2887954","0","0"
"41691","tt2888334","0","0"
"41692","tt2890472","0","0"
"41693","tt2890530","0","0"
"41694","tt2890800","0.666666666666667","0.444444444444444"
"41695","tt2890802","0","0"
"41696","tt2890850","0","0"
"41697","tt2891070","0","0"
"41698","tt2891146","0","0"
"41699","tt2891174","0","0"
"41700","tt2891574","0","0"
"41701","tt2892340","0","0"
"41702","tt2893134","0","0"
"41703","tt2893490","0.1","0.1875"
"41704","tt2894512","0","0"
"41705","tt2896022","0","0"
"41706","tt2896034","0.1","0.1875"
"41707","tt2896898","0","0"
"41708","tt2898012","0","0"
"41709","tt2898868","0","0"
"41710","tt2899060","0","0"
"41711","tt2900184","0","0"
"41712","tt2900708","0.333333333333333","0.25"
"41713","tt2902566","0","0"
"41714","tt2902898","0","0"
"41715","tt2903384","0","0"
"41716","tt2904608","0","0"
"41717","tt2904626","0","0"
"41718","tt2904640","0","0"
"41719","tt2904690","0","0"
"41720","tt2905674","0","0"
"41721","tt2908344","0","0"
"41722","tt2908444","0","0"
"41723","tt2908446","0","0"
"41724","tt2908856","0.166666666666667","0.222222222222222"
"41725","tt2909008","0","0"
"41726","tt2909350","0.333333333333333","0.25"
"41727","tt2909780","0","0"
"41728","tt2909984","0","0"
"41729","tt2910266","0","0"
"41730","tt2910888","0","0"
"41731","tt2910904","0","0"
"41732","tt2910966","0","0"
"41733","tt2911666","0","0"
"41734","tt2911668","0","0"
"41735","tt2912252","0","0"
"41736","tt2912774","0","0"
"41737","tt2912988","0","0"
"41738","tt2913094","0","0"
"41739","tt2913922","0","0"
"41740","tt2914176","0","0"
"41741","tt2914192","0","0"
"41742","tt2914204","0","0"
"41743","tt2914238","0","0"
"41744","tt2915480","0","0"
"41745","tt2915692","0","0"
"41746","tt2916440","0.0222222222222222","0.0987654320987654"
"41747","tt2916786","0","0"
"41748","tt2917244","0","0"
"41749","tt2917388","0","0"
"41750","tt2918128","0","0"
"41751","tt2918386","1","0"
"41752","tt2918390","0","0"
"41753","tt2919862","0","0"
"41754","tt2920086","0","0"
"41755","tt2920672","0","0"
"41756","tt2920808","0","0"
"41757","tt2920818","0","0"
"41758","tt2922404","0","0"
"41759","tt2923316","0","0"
"41760","tt2923560","0","0"
"41761","tt2923676","0","0"
"41762","tt2924606","1","0"
"41763","tt2924680","0","0"
"41764","tt2925080","0","0"
"41765","tt2925974","0","0"
"41766","tt2926150","0","0"
"41767","tt2928926","0","0"
"41768","tt2930604","1","0"
"41769","tt2930848","0","0"
"41770","tt2933474","1","0"
"41771","tt2933794","0","0"
"41772","tt2934844","0","0"
"41773","tt2937690","0","0"
"41774","tt2937692","0","0"
"41775","tt2937900","0","0"
"41776","tt2938956","1","0"
"41777","tt2947418","0","0"
"41778","tt2947912","0","0"
"41779","tt2948110","0","0"
"41780","tt2948372","0","0"
"41781","tt2950368","0","0"
"41782","tt2951478","0","0"
"41783","tt2958504","0","0"
"41784","tt2962410","1","0"
"41785","tt2963254","0.7","0.375"
"41786","tt2964118","0","0"
"41787","tt2965838","0","0"
"41788","tt2967308","0","0"
"41789","tt2968404","0","0"
"41790","tt2968898","0","0"
"41791","tt2971406","0","0"
"41792","tt2971572","0","0"
"41793","tt2972068","0","0"
"41794","tt2973462","0","0"
"41795","tt2974156","0","0"
"41796","tt2974790","0","0"
"41797","tt2975578","0","0"
"41798","tt2975590","0.9","0.125"
"41799","tt2978102","0","0"
"41800","tt2978462","1","0"
"41801","tt2979006","0","0"
"41802","tt2980100","0","0"
"41803","tt2980648","0","0"
"41804","tt2990190","0","0"
"41805","tt2991138","0","0"
"41806","tt2991768","0.333333333333333","0.25"
"41807","tt2992000","0","0"
"41808","tt2992070","1","0"
"41809","tt2992152","0","0"
"41810","tt2992192","0","0"
"41811","tt2992538","0","0"
"41812","tt2992552","0","0"
"41813","tt2994108","0","0"
"41814","tt2994190","0","0"
"41815","tt2995896","0","0"
"41816","tt2996014","0","0"
"41817","tt2996052","0","0"
"41818","tt2996110","0","0"
"41819","tt2996340","0","0"
"41820","tt2996648","0","0"
"41821","tt2996752","0.333333333333333","0.25"
"41822","tt2996770","0","0"
"41823","tt2997128","0","0"
"41824","tt2997156","0","0"
"41825","tt2997600","0","0"
"41826","tt2998168","0","0"
"41827","tt2998906","0","0"
"41828","tt2999198","0","0"
"41829","tt2999390","0","0"
"41830","tt3000308","0","0"
"41831","tt3000850","0","0"
"41832","tt3001088","0","0"
"41833","tt3001516","0","0"
"41834","tt3001622","0","0"
"41835","tt3003758","0","0"
"41836","tt3003906","0","0"
"41837","tt3004000","1","0"
"41838","tt3004010","0","0"
"41839","tt3004156","1","0"
"41840","tt3004738","0","0"
"41841","tt3004746","0","0"
"41842","tt3005648","0","0"
"41843","tt3005776","0","0"
"41844","tt3005926","0","0"
"41845","tt3006682","0","0"
"41846","tt3006714","0","0"
"41847","tt3006742","0","0"
"41848","tt3006802","0.333333333333333","0.444444444444444"
"41849","tt3006986","0","0"
"41850","tt3007070","0","0"
"41851","tt3007132","0","0"
"41852","tt3007134","0","0"
"41853","tt3007512","0","0"
"41854","tt3007524","0","0"
"41855","tt3007898","0","0"
"41856","tt3007904","0","0"
"41857","tt3010202","0","0"
"41858","tt3011874","0","0"
"41859","tt3011960","0","0"
"41860","tt3012160","0","0"
"41861","tt3012184","0","0"
"41862","tt3012340","0","0"
"41863","tt3012348","0","0"
"41864","tt3012526","0","0"
"41865","tt3012598","0","0"
"41866","tt3012698","0","0"
"41867","tt3012744","0","0"
"41868","tt3012870","1","0"
"41869","tt3013184","0","0"
"41870","tt3013588","0.666666666666667","0.5"
"41871","tt3013610","0","0"
"41872","tt3013988","0","0"
"41873","tt3014284","0","0"
"41874","tt3014356","0","0"
"41875","tt3014484","0","0"
"41876","tt3014624","0","0"
"41877","tt3014866","0.2","0.0625"
"41878","tt3014910","0","0"
"41879","tt3016254","0","0"
"41880","tt3016642","0","0"
"41881","tt3016748","0","0"
"41882","tt3017158","0","0"
"41883","tt3017234","0","0"
"41884","tt3018278","0","0"
"41885","tt3018528","0","0"
"41886","tt3019076","0","0"
"41887","tt3019264","0","0"
"41888","tt3019694","0","0"
"41889","tt3020762","0","0"
"41890","tt3020814","0.333333333333333","0.25"
"41891","tt3020962","0","0"
"41892","tt3020996","0","0"
"41893","tt3021686","0","0"
"41894","tt3024382","0","0"
"41895","tt3024414","0","0"
"41896","tt3025364","0","0"
"41897","tt3025894","0","0"
"41898","tt3025994","0","0"
"41899","tt3026116","0","0"
"41900","tt3026144","0","0"
"41901","tt3026314","0","0"
"41902","tt3027260","0","0"
"41903","tt3027308","0","0"
"41904","tt3027438","0","0"
"41905","tt3027506","0","0"
"41906","tt3027716","0","0"
"41907","tt3027824","1","0"
"41908","tt3029472","0","0"
"41909","tt3030970","0","0"
"41910","tt3031176","0","0"
"41911","tt3031654","0","0"
"41912","tt3031680","0","0"
"41913","tt3031688","0","0"
"41914","tt3032096","0","0"
"41915","tt3032476","0.333333333333333","0.25"
"41916","tt3033478","0","0"
"41917","tt3034316","0","0"
"41918","tt3035602","0","0"
"41919","tt3038272","1","0"
"41920","tt3040224","0","0"
"41921","tt3040522","0","0"
"41922","tt3040638","0","0"
"41923","tt3040830","0","0"
"41924","tt3040964","0","0"
"41925","tt3041334","0","0"
"41926","tt3041390","0","0"
"41927","tt3041550","0","0"
"41928","tt3042984","0","0"
"41929","tt3043140","0","0"
"41930","tt3043386","0","0"
"41931","tt3044008","0","0"
"41932","tt3044252","0","0"
"41933","tt3044626","1","0"
"41934","tt3044650","0","0"
"41935","tt3045356","0","0"
"41936","tt3045616","0.333333333333333","0.25"
"41937","tt3051996","0","0"
"41938","tt3052434","0","0"
"41939","tt3053038","0","0"
"41940","tt3053228","0","0"
"41941","tt3053288","0","0"
"41942","tt3055312","0","0"
"41943","tt3055314","0","0"
"41944","tt3056858","1","0"
"41945","tt3057666","0","0"
"41946","tt3058438","0","0"
"41947","tt3058674","0","0"
"41948","tt3059046","0","0"
"41949","tt3059366","0","0"
"41950","tt3059494","1","0"
"41951","tt3059816","0","0"
"41952","tt3060094","1","0"
"41953","tt3060390","0","0"
"41954","tt3060396","0","0"
"41955","tt3060468","0","0"
"41956","tt3060850","0","0"
"41957","tt3060872","0","0"
"41958","tt3060952","1","0"
"41959","tt3061050","0","0"
"41960","tt3062096","0.9","0.125"
"41961","tt3062328","0","0"
"41962","tt3062490","0","0"
"41963","tt3062636","0","0"
"41964","tt3062976","0","0"
"41965","tt3063072","0","0"
"41966","tt3063112","0","0"
"41967","tt3063516","0","0"
"41968","tt3064438","0","0"
"41969","tt3064714","0","0"
"41970","tt3065054","0","0"
"41971","tt3065132","0","0"
"41972","tt3065162","0","0"
"41973","tt3065204","0","0"
"41974","tt3065442","1","0"
"41975","tt3067038","0.666666666666667","0.5"
"41976","tt3067192","0","0"
"41977","tt3068194","0","0"
"41978","tt3068816","0","0"
"41979","tt3068834","0","0"
"41980","tt3070560","0","0"
"41981","tt3070936","1","0"
"41982","tt3071238","0","0"
"41983","tt3071812","0","0"
"41984","tt3071872","0.333333333333333","0.444444444444444"
"41985","tt3072182","0","0"
"41986","tt3072482","0","0"
"41987","tt3072528","0","0"
"41988","tt3072668","0","0"
"41989","tt3072732","1","0"
"41990","tt3073982","0","0"
"41991","tt3074578","0","0"
"41992","tt3074602","0","0"
"41993","tt3074780","0","0"
"41994","tt3074952","0","0"
"41995","tt3075674","0","0"
"41996","tt3076532","0","0"
"41997","tt3076658","1","0"
"41998","tt3076660","0","0"
"41999","tt3076740","0","0"
"42000","tt3076858","0","0"
"42001","tt3077126","0","0"
"42002","tt3077214","0","0"
"42003","tt3078298","0","0"
"42004","tt3078744","0","0"
"42005","tt3079380","0","0"
"42006","tt3079568","0","0"
"42007","tt3082826","0","0"
"42008","tt3082898","0","0"
"42009","tt3083008","0.333333333333333","0.444444444444444"
"42010","tt3084022","0","0"
"42011","tt3084024","0","0"
"42012","tt3084562","0","0"
"42013","tt3086386","1","0"
"42014","tt3087752","0","0"
"42015","tt3087886","0","0"
"42016","tt3088670","0","0"
"42017","tt3088730","0","0"
"42018","tt3088740","0","0"
"42019","tt3088758","0","0"
"42020","tt3088816","0","0"
"42021","tt3088854","0","0"
"42022","tt3088956","0","0"
"42023","tt3088960","0","0"
"42024","tt3089076","0","0"
"42025","tt3089630","0","0"
"42026","tt3089856","1","0"
"42027","tt3089934","0","0"
"42028","tt3090880","0","0"
"42029","tt3091534","0","0"
"42030","tt3091754","0","0"
"42031","tt3091838","0","0"
"42032","tt3092624","0","0"
"42033","tt3092646","0","0"
"42034","tt3092770","0","0"
"42035","tt3092958","0","0"
"42036","tt3093116","0","0"
"42037","tt3093126","0","0"
"42038","tt3093206","0","0"
"42039","tt3093248","0","0"
"42040","tt3093286","0","0"
"42041","tt3093288","0","0"
"42042","tt3093358","0","0"
"42043","tt3093406","0","0"
"42044","tt3093432","0","0"
"42045","tt3093498","0","0"
"42046","tt3093514","0","0"
"42047","tt3093522","0","0"
"42048","tt3093552","0","0"
"42049","tt3093586","0","0"
"42050","tt3093634","0","0"
"42051","tt3094488","0","0"
"42052","tt3095268","0","0"
"42053","tt3095416","0","0"
"42054","tt3096782","0","0"
"42055","tt3097374","0","0"
"42056","tt3097396","0","0"
"42057","tt3098562","0","0"
"42058","tt3098834","0","0"
"42059","tt3098842","0","0"
"42060","tt3098874","0","0"
"42061","tt3098998","0","0"
"42062","tt3099498","0","0"
"42063","tt3099654","0","0"
"42064","tt3099824","0","0"
"42065","tt3100052","0","0"
"42066","tt3100274","0","0"
"42067","tt3101086","0","0"
"42068","tt3101352","0","0"
"42069","tt3101386","0","0"
"42070","tt3102924","0","0"
"42071","tt3103144","0","0"
"42072","tt3103270","0","0"
"42073","tt3103412","0","0"
"42074","tt3103454","0","0"
"42075","tt3104304","0","0"
"42076","tt3104328","0","0"
"42077","tt3104818","0","0"
"42078","tt3104930","0","0"
"42079","tt3104956","0.333333333333333","0.25"
"42080","tt3104988","0","0"
"42081","tt3105662","0","0"
"42082","tt3106120","0","0"
"42083","tt3106400","0","0"
"42084","tt3106470","0","0"
"42085","tt3106662","0","0"
"42086","tt3107168","0","0"
"42087","tt3107288","0.273015873015873","0.365714285714286"
"42088","tt3107718","1","0"
"42089","tt3107766","0","0"
"42090","tt3107924","0","0"
"42091","tt3108590","0","0"
"42092","tt3108634","0","0"
"42093","tt3108894","1","0"
"42094","tt3109418","0","0"
"42095","tt3110770","0","0"
"42096","tt3110888","0.333333333333333","0.25"
"42097","tt3110958","1","0"
"42098","tt3110960","0","0"
"42099","tt3111488","0","0"
"42100","tt3111516","0","0"
"42101","tt3111908","0","0"
"42102","tt3111910","0","0"
"42103","tt3111912","0","0"
"42104","tt3112900","0","0"
"42105","tt3112966","0","0"
"42106","tt3113412","0","0"
"42107","tt3113456","0","0"
"42108","tt3114406","1","0"
"42109","tt3114436","0","0"
"42110","tt3115846","0","0"
"42111","tt3116074","0","0"
"42112","tt3116154","0","0"
"42113","tt3116234","0","0"
"42114","tt3116250","0","0"
"42115","tt3116438","0","0"
"42116","tt3117200","0","0"
"42117","tt3118296","0","0"
"42118","tt3118440","0","0"
"42119","tt3118874","1","0"
"42120","tt3118898","0","0"
"42121","tt3118958","0.333333333333333","0.25"
"42122","tt3120406","0","0"
"42123","tt3120434","1","0"
"42124","tt3120674","0","0"
"42125","tt3120944","0","0"
"42126","tt3120960","0","0"
"42127","tt3121004","0","0"
"42128","tt3121314","0","0"
"42129","tt3121884","0","0"
"42130","tt3122194","0","0"
"42131","tt3122216","0","0"
"42132","tt3122416","0","0"
"42133","tt3123182","0","0"
"42134","tt3123964","0","0"
"42135","tt3123980","0","0"
"42136","tt3124476","0","0"
"42137","tt3124546","0","0"
"42138","tt3125324","0","0"
"42139","tt3125472","0","0"
"42140","tt3125652","1","0"
"42141","tt3125766","0","0"
"42142","tt3126556","0","0"
"42143","tt3126762","0","0"
"42144","tt3126900","0","0"
"42145","tt3126940","0","0"
"42146","tt3126986","0","0"
"42147","tt3127040","0","0"
"42148","tt3128900","0","0"
"42149","tt3129954","0","0"
"42150","tt3130082","0","0"
"42151","tt3132518","0","0"
"42152","tt3132614","0","0"
"42153","tt3132632","0","0"
"42154","tt3132738","0","0"
"42155","tt3133722","0","0"
"42156","tt3134078","0","0"
"42157","tt3135078","1","0"
"42158","tt3135404","0","0"
"42159","tt3135476","0","0"
"42160","tt3135556","1","0"
"42161","tt3136854","0.333333333333333","0.25"
"42162","tt3136962","0.666666666666667","0.5"
"42163","tt3137552","0","0"
"42164","tt3138040","0","0"
"42165","tt3138282","0.166666666666667","0.222222222222222"
"42166","tt3138288","0","0"
"42167","tt3138376","0","0"
"42168","tt3138604","0","0"
"42169","tt3138746","0","0"
"42170","tt3138790","0.166666666666667","0.222222222222222"
"42171","tt3138800","0.523809523809524","0.361111111111111"
"42172","tt3138900","0","0"
"42173","tt3139056","0","0"
"42174","tt3139072","1","0"
"42175","tt3139086","0","0"
"42176","tt3139414","0","0"
"42177","tt3139696","0","0"
"42178","tt3139706","0","0"
"42179","tt3139842","0","0"
"42180","tt3140084","0","0"
"42181","tt3140278","0","0"
"42182","tt3141172","0","0"
"42183","tt3141672","0","0"
"42184","tt3141798","0","0"
"42185","tt3141952","0","0"
"42186","tt3142060","0","0"
"42187","tt3142216","0","0"
"42188","tt3142418","0","0"
"42189","tt3143364","0","0"
"42190","tt3143606","0","0"
"42191","tt3144276","0","0"
"42192","tt3144744","0","0"
"42193","tt3145138","0","0"
"42194","tt3145222","0","0"
"42195","tt3145422","0","0"
"42196","tt3146022","0","0"
"42197","tt3147284","0","0"
"42198","tt3147316","0","0"
"42199","tt3147336","0","0"
"42200","tt3147424","0","0"
"42201","tt3147692","0","0"
"42202","tt3147880","0","0"
"42203","tt3148244","0","0"
"42204","tt3148266","0.466666666666667","0.4"
"42205","tt3148468","0","0"
"42206","tt3148540","0.666666666666667","0.5"
"42207","tt3149184","0","0"
"42208","tt3149640","0","0"
"42209","tt3149798","0","0"
"42210","tt3149824","0","0"
"42211","tt3149900","0","0"
"42212","tt3150572","0","0"
"42213","tt3150796","0","0"
"42214","tt3150966","0","0"
"42215","tt3152178","1","0"
"42216","tt3152536","0","0"
"42217","tt3152624","0","0"
"42218","tt3152670","0","0"
"42219","tt3153260","0","0"
"42220","tt3153806","0","0"
"42221","tt3153988","0","0"
"42222","tt3154822","0","0"
"42223","tt3155242","0","0"
"42224","tt3155320","0.266666666666667","0.4"
"42225","tt3156558","0","0"
"42226","tt3157232","0","0"
"42227","tt3157582","0","0"
"42228","tt3158154","0","0"
"42229","tt3159736","0","0"
"42230","tt3159776","0","0"
"42231","tt3160050","0","0"
"42232","tt3161448","0","0"
"42233","tt3161554","0","0"
"42234","tt3161566","0","0"
"42235","tt3161960","0","0"
"42236","tt3162020","0","0"
"42237","tt3162158","0","0"
"42238","tt3164064","0","0"
"42239","tt3164100","0","0"
"42240","tt3164244","0","0"
"42241","tt3164256","0.333333333333333","0.25"
"42242","tt3165082","0","0"
"42243","tt3165282","0","0"
"42244","tt3165598","1","0"
"42245","tt3165630","0","0"
"42246","tt3165632","0","0"
"42247","tt3165792","0","0"
"42248","tt3168174","0","0"
"42249","tt3168230","0","0"
"42250","tt3168806","1","0"
"42251","tt3169406","0","0"
"42252","tt3169422","0","0"
"42253","tt3169532","0","0"
"42254","tt3169638","0","0"
"42255","tt3169718","0","0"
"42256","tt3169758","0","0"
"42257","tt3170182","0","0"
"42258","tt3170732","0","0"
"42259","tt3171022","0","0"
"42260","tt3171056","0","0"
"42261","tt3171062","1","0"
"42262","tt3171226","0","0"
"42263","tt3171246","0","0"
"42264","tt3171718","0","0"
"42265","tt3171832","0","0"
"42266","tt3172370","0","0"
"42267","tt3172532","0","0"
"42268","tt3172690","0","0"
"42269","tt3173060","0","0"
"42270","tt3174376","0","0"
"42271","tt3174412","0","0"
"42272","tt3174922","0","0"
"42273","tt3175490","0","0"
"42274","tt3176254","0","0"
"42275","tt3176456","0","0"
"42276","tt3176768","0","0"
"42277","tt3177378","0","0"
"42278","tt3177388","0","0"
"42279","tt3177394","0","0"
"42280","tt3178536","0","0"
"42281","tt3178782","0","0"
"42282","tt3178962","0","0"
"42283","tt3179546","0","0"
"42284","tt3179568","0","0"
"42285","tt3180122","0","0"
"42286","tt3180228","0","0"
"42287","tt3180912","0","0"
"42288","tt3181186","0","0"
"42289","tt3181774","0","0"
"42290","tt3181776","0","0"
"42291","tt3181822","0","0"
"42292","tt3181902","0","0"
"42293","tt3182620","0","0"
"42294","tt3183370","0","0"
"42295","tt3183660","0","0"
"42296","tt3184832","0","0"
"42297","tt3184964","0","0"
"42298","tt3186084","0","0"
"42299","tt3186130","0","0"
"42300","tt3186138","0.3","0.5625"
"42301","tt3186162","0","0"
"42302","tt3186314","0","0"
"42303","tt3186318","0","0"
"42304","tt3186552","0","0"
"42305","tt3186906","0.6","0.1875"
"42306","tt3187378","1","0"
"42307","tt3187438","0","0"
"42308","tt3187578","0.380952380952381","0.333333333333333"
"42309","tt3187682","0.333333333333333","0.25"
"42310","tt3188614","0","0"
"42311","tt3188624","0","0"
"42312","tt3189042","0","0"
"42313","tt3189648","0","0"
"42314","tt3189814","0","0"
"42315","tt3189910","0","0"
"42316","tt3194446","0","0"
"42317","tt3194590","0","0"
"42318","tt3194860","0","0"
"42319","tt3194914","0","0"
"42320","tt3195054","0","0"
"42321","tt3195282","0","0"
"42322","tt3195318","0","0"
"42323","tt3195412","0.6","0.1875"
"42324","tt3195606","0","0"
"42325","tt3195644","0","0"
"42326","tt3196338","0","0"
"42327","tt3197112","0.25","0.36734693877551"
"42328","tt3197396","0","0"
"42329","tt3198804","0","0"
"42330","tt3199268","0","0"
"42331","tt3199420","0.333333333333333","0.25"
"42332","tt3199440","1","0"
"42333","tt3201528","0","0"
"42334","tt3201686","0","0"
"42335","tt3201722","0","0"
"42336","tt3201898","0","0"
"42337","tt3202120","0","0"
"42338","tt3202670","0","0"
"42339","tt3202890","0","0"
"42340","tt3203364","0","0"
"42341","tt3203442","0","0"
"42342","tt3203484","0","0"
"42343","tt3203528","0","0"
"42344","tt3203606","0","0"
"42345","tt3203616","1","0"
"42346","tt3203620","0","0"
"42347","tt3204080","0","0"
"42348","tt3204112","0","0"
"42349","tt3204122","0","0"
"42350","tt3204130","0","0"
"42351","tt3205134","0","0"
"42352","tt3205278","0","0"
"42353","tt3205394","0","0"
"42354","tt3205676","0","0"
"42355","tt3205710","0","0"
"42356","tt3205902","0","0"
"42357","tt3206476","0","0"
"42358","tt3206594","0","0"
"42359","tt3206598","1","0"
"42360","tt3206854","0","0"
"42361","tt3207920","0","0"
"42362","tt3208026","0","0"
"42363","tt3208028","0","0"
"42364","tt3208802","0","0"
"42365","tt3208936","0","0"
"42366","tt3209172","0","0"
"42367","tt3210984","0","0"
"42368","tt3211282","0","0"
"42369","tt3212026","0","0"
"42370","tt3212232","0","0"
"42371","tt3212380","0","0"
"42372","tt3212636","1","0"
"42373","tt3212830","0","0"
"42374","tt3212904","0","0"
"42375","tt3214248","0","0"
"42376","tt3214310","0","0"
"42377","tt3214836","0","0"
"42378","tt3215046","0","0"
"42379","tt3215164","0","0"
"42380","tt3215172","0","0"
"42381","tt3215260","0","0"
"42382","tt3215364","0.666666666666667","0.4"
"42383","tt3215822","0","0"
"42384","tt3215824","0","0"
"42385","tt3215888","1","0"
"42386","tt3216088","0","0"
"42387","tt3216348","0","0"
"42388","tt3216384","0","0"
"42389","tt3216396","0","0"
"42390","tt3216586","0","0"
"42391","tt3216682","1","0"
"42392","tt3216812","0","0"
"42393","tt3216832","0","0"
"42394","tt3219446","0","0"
"42395","tt3219848","0","0"
"42396","tt3220004","0","0"
"42397","tt3220422","0","0"
"42398","tt3220554","1","0"
"42399","tt3221480","0","0"
"42400","tt3221520","0","0"
"42401","tt3221642","0","0"
"42402","tt3221698","1","0"
"42403","tt3222140","0","0"
"42404","tt3222234","0","0"
"42405","tt3223914","0","0"
"42406","tt3224036","0","0"
"42407","tt3224070","0","0"
"42408","tt3224254","0","0"
"42409","tt3224448","0","0"
"42410","tt3224458","0","0"
"42411","tt3224790","0","0"
"42412","tt3225250","0","0"
"42413","tt3225318","0","0"
"42414","tt3225410","0","0"
"42415","tt3225416","0","0"
"42416","tt3225442","0.133333333333333","0.08"
"42417","tt3225458","0","0"
"42418","tt3225478","0","0"
"42419","tt3225948","0","0"
"42420","tt3225966","0","0"
"42421","tt3226554","0.333333333333333","0.25"
"42422","tt3226802","0","0"
"42423","tt3228088","0","0"
"42424","tt3228216","0","0"
"42425","tt3228704","0","0"
"42426","tt3228774","0","0"
"42427","tt3228812","0","0"
"42428","tt3228818","0","0"
"42429","tt3228904","0.380952380952381","0.333333333333333"
"42430","tt3228928","0","0"
"42431","tt3228954","0","0"
"42432","tt3229918","0","0"
"42433","tt3230454","0","0"
"42434","tt3230660","0","0"
"42435","tt3230700","0","0"
"42436","tt3230854","0.6","0.1875"
"42437","tt3231010","1","0"
"42438","tt3231022","0","0"
"42439","tt3231054","0","0"
"42440","tt3231564","0","0"
"42441","tt3232124","0","0"
"42442","tt3232262","0","0"
"42443","tt3232570","0","0"
"42444","tt3233718","0","0"
"42445","tt3234012","0","0"
"42446","tt3234078","0","0"
"42447","tt3240898","0","0"
"42448","tt3243094","0","0"
"42449","tt3243292","0","0"
"42450","tt3245344","0","0"
"42451","tt3249500","0","0"
"42452","tt3249600","0","0"
"42453","tt3252806","0","0"
"42454","tt3252862","0","0"
"42455","tt3252890","0","0"
"42456","tt3252920","0","0"
"42457","tt3252932","0","0"
"42458","tt3253242","0","0"
"42459","tt3253250","0","0"
"42460","tt3253452","1","0"
"42461","tt3253952","0","0"
"42462","tt3254454","0.333333333333333","0.25"
"42463","tt3254456","0","0"
"42464","tt3254460","0","0"
"42465","tt3254550","0","0"
"42466","tt3254796","0","0"
"42467","tt3254854","0","0"
"42468","tt3254930","0","0"
"42469","tt3255004","0","0"
"42470","tt3255042","0","0"
"42471","tt3255056","0","0"
"42472","tt3255148","0","0"
"42473","tt3255196","0","0"
"42474","tt3255344","0","0"
"42475","tt3255358","0","0"
"42476","tt3255384","0.333333333333333","0.25"
"42477","tt3255584","0","0"
"42478","tt3256204","0","0"
"42479","tt3256760","0","0"
"42480","tt3257480","0.166666666666667","0.222222222222222"
"42481","tt3257796","0","0"
"42482","tt3257892","0","0"
"42483","tt3257912","0","0"
"42484","tt3257962","0","0"
"42485","tt3258012","0","0"
"42486","tt3258050","0","0"
"42487","tt3258144","0","0"
"42488","tt3259178","0","0"
"42489","tt3259474","0","0"
"42490","tt3260472","0","0"
"42491","tt3260580","0","0"
"42492","tt3260850","1","0"
"42493","tt3261668","0","0"
"42494","tt3262252","0","0"
"42495","tt3262342","0","0"
"42496","tt3262386","0","0"
"42497","tt3262402","0","0"
